Date,Bitcoin-BTC,Ethereum-ETH,Bitcoin-BSV,Litecoin-LTC,Monero-XMR,Dash-DASH,Kusama-KSM,Zcash-ZEC,Bitcoin Cash-BCH,Counos-CCXX
6/15/2018,6550.16,499.64,#N/A,97.58,126.83,266.17,#N/A,194.6,849.32,#N/A
6/14/2018,6456.58,491,#N/A,96.68,122.78,258.06,#N/A,199.57,897.6,#N/A
6/13/2018,6675.35,519.74,#N/A,101.15,132.94,268.32,#N/A,185.28,844.24,#N/A
6/12/2018,6349.9,477.49,#N/A,94.08,121.85,245.96,#N/A,195.76,874.43,#N/A
6/11/2018,6582.36,496.84,#N/A,100.75,125.66,261.12,#N/A,206.48,958.56,#N/A
6/10/2018,6906.92,533.28,#N/A,107.52,138.04,271.81,#N/A,203.68,939.55,#N/A
6/9/2018,6786.02,526.48,#N/A,107.04,139.51,274.04,#N/A,232.67,1092.13,#N/A
6/8/2018,7531.98,597.56,#N/A,117.74,154.96,299,#N/A,239.37,1118.19,#N/A
6/7/2018,7624.92,601.08,#N/A,120.08,158.7,310.7,#N/A,237.3,1143.75,#N/A
6/6/2018,7678.24,605.19,#N/A,121.43,163.91,312.67,#N/A,236.05,1131.17,#N/A
6/5/2018,7653.98,607.12,#N/A,121.18,164.61,314.55,#N/A,239.53,1152.89,#N/A
6/4/2018,7633.76,609.3,#N/A,121.7,167.19,317.42,#N/A,236.48,1105.8,#N/A
6/3/2018,7514.47,592.98,#N/A,119.9,160.09,316.89,#N/A,253.38,1170.4,#N/A
6/2/2018,7720.25,618.33,#N/A,125.5,169.35,331.19,#N/A,250.61,1084.78,#N/A
6/1/2018,7643.45,591.81,#N/A,123.31,162.65,321.43,#N/A,240.86,1002.92,#N/A
5/31/2018,7541.45,580.04,#N/A,119.92,157.54,315.35,#N/A,245.67,995.34,#N/A
5/30/2018,7494.17,577.65,#N/A,118.07,155.52,306.25,#N/A,251.18,984.68,#N/A
5/29/2018,7406.52,559.59,#N/A,117.53,155.23,304.14,#N/A,247.92,987.66,#N/A
5/28/2018,7472.59,565.39,#N/A,119.57,157.57,316.1,#N/A,228.76,892.12,#N/A
5/27/2018,7135.99,516.04,#N/A,111.6,149.96,288.44,#N/A,261.35,996.92,#N/A
5/26/2018,7368.22,572.67,#N/A,117.99,166.08,315.97,#N/A,277.19,1012.48,#N/A
5/25/2018,7355.88,587.28,#N/A,118.28,164.55,321.79,#N/A,286.23,1017.3,#N/A
5/24/2018,7480.14,586.73,#N/A,119.44,164.72,339.71,#N/A,294.98,1071.36,#N/A
5/23/2018,7587.34,601.76,#N/A,122.61,171.49,343.71,#N/A,288.73,1005.61,#N/A
5/22/2018,7557.82,583.59,#N/A,119.31,171.54,340.67,#N/A,314.88,1141.86,#N/A
5/21/2018,8041.78,647.74,#N/A,128.68,176.27,360.39,#N/A,329.47,1233.64,#N/A
5/20/2018,8418.99,699.22,#N/A,134.51,198.74,384.79,#N/A,352.18,1291.77,#N/A
5/19/2018,8513.25,715.37,#N/A,139.7,203.45,402.08,#N/A,345.2,1184.96,#N/A
5/18/2018,8247.18,696.53,#N/A,135.32,197.57,386.53,#N/A,358.81,1207.24,#N/A
5/17/2018,8250.97,694.37,#N/A,136.06,204.05,395.89,#N/A,315.93,1206.17,#N/A
5/16/2018,8094.32,672.66,#N/A,132.77,192.99,387.41,#N/A,366.85,1280.62,#N/A
5/15/2018,8368.83,707.05,#N/A,139.27,199.21,412.6,#N/A,355.47,1343.38,#N/A
5/14/2018,8510.38,708.87,#N/A,139.88,205.17,429.34,#N/A,312.02,1431.69,#N/A
5/13/2018,8716.79,730.55,#N/A,147.71,215.04,432.71,#N/A,260.84,1493.12,#N/A
5/12/2018,8723.94,733.5,#N/A,144.59,209.58,416.84,#N/A,245.65,1472.4,#N/A
5/11/2018,8504.89,686.05,#N/A,141.88,201.96,404.53,#N/A,238.83,1371.74,#N/A
5/10/2018,8441.49,679.59,#N/A,137.12,197.74,394.21,#N/A,264.11,1528.59,#N/A
5/9/2018,9043.94,727.28,#N/A,149.87,218.22,421.34,#N/A,275.95,1638.34,#N/A
5/8/2018,9325.18,752.28,#N/A,157.05,227.52,443.16,#N/A,275.21,1611.94,#N/A
5/7/2018,9234.82,752.86,#N/A,159.62,223.35,443.78,#N/A,281.35,1655.2,#N/A
5/6/2018,9373.01,753.72,#N/A,164.88,233.07,457.99,#N/A,291.23,1765.69,#N/A
5/5/2018,9654.8,792.31,#N/A,171.8,235.49,485.22,#N/A,306.3,1752.1,#N/A
5/4/2018,9858.15,816.12,#N/A,177.76,240.78,505.71,#N/A,296.93,1517.33,#N/A
5/3/2018,9700.76,785.62,#N/A,168.79,241.53,486.32,#N/A,308.42,1511.97,#N/A
5/2/2018,9743.86,779.54,#N/A,161.46,245.98,503.32,#N/A,293.37,1458.72,#N/A
5/1/2018,9235.92,687.15,#N/A,151.58,249.66,481.49,#N/A,290.49,1351.28,#N/A
4/30/2018,9119.01,673.61,#N/A,148.49,240.26,478.9,#N/A,285.14,1350.05,#N/A
4/29/2018,9240.55,669.92,#N/A,148.48,242.46,472.77,#N/A,293.76,1440.3,#N/A
4/28/2018,9419.08,688.88,#N/A,153.63,256.87,498.69,#N/A,296.62,1396.25,#N/A
4/27/2018,9348.48,683.68,#N/A,152.3,261.51,494.11,#N/A,283.37,1337.85,#N/A
4/26/2018,8987.05,647.03,#N/A,145.9,251.88,472.06,#N/A,302.85,1420.41,#N/A
4/25/2018,9281.51,662.81,#N/A,153.68,268.27,503.86,#N/A,283.6,1284.79,#N/A
4/24/2018,8845.74,615.42,#N/A,144.76,257.14,461.01,#N/A,319.66,1426.42,#N/A
4/23/2018,9697.5,708.16,#N/A,165.78,296.04,530.13,#N/A,297.63,1432.26,#N/A
4/22/2018,8930.88,642.55,#N/A,152.25,283.3,503.39,#N/A,272.32,1201.22,#N/A
4/21/2018,8802.46,621.86,#N/A,146.77,271.3,467.71,#N/A,270.64,1154.69,#N/A
4/20/2018,8895.58,605.4,#N/A,148.93,258.18,444.5,#N/A,281.98,1128.02,#N/A
4/19/2018,8845.83,615.72,#N/A,155.54,271.98,460.41,#N/A,263.86,968.64,#N/A
4/18/2018,8294.31,567.89,#N/A,146.3,238.61,431.33,#N/A,247.88,888.91,#N/A
4/17/2018,8163.42,524.79,#N/A,140,228.35,421.18,#N/A,221.93,757.59,#N/A
4/16/2018,7902.09,502.89,#N/A,132.93,195.75,363.85,#N/A,225.46,766.47,#N/A
4/15/2018,8058.67,511.15,#N/A,128.34,194.1,363.58,#N/A,232.18,780.83,#N/A
4/14/2018,8329.11,531.7,#N/A,132.04,200.62,381.7,#N/A,222.04,738.98,#N/A
4/13/2018,7986.24,501.48,#N/A,126.29,190.42,356.14,#N/A,228.14,738.3,#N/A
4/12/2018,7895.96,492.73,#N/A,125.35,188.87,353.07,#N/A,216.41,734.48,#N/A
4/11/2018,7889.25,492.94,#N/A,129.34,191.94,353.8,#N/A,184.78,666.58,#N/A
4/10/2018,6968.32,430.54,#N/A,118.29,169.16,309.42,#N/A,179.72,649.62,#N/A
4/9/2018,6834.76,414.24,#N/A,114.26,165.57,298.81,#N/A,177.41,637.03,#N/A
4/8/2018,6770.73,398.53,#N/A,114.99,167.07,298.4,#N/A,183.9,655.26,#N/A
4/7/2018,7023.52,400.51,#N/A,117.67,173.97,310.85,#N/A,181.81,640.35,#N/A
4/6/2018,6911.09,385.31,#N/A,116.26,170.12,297.8,#N/A,175.63,610.43,#N/A
4/5/2018,6636.32,370.29,#N/A,113.15,162,285.45,#N/A,184.61,646.04,#N/A
4/4/2018,6811.47,383.23,#N/A,119.13,173.31,301.65,#N/A,183.4,649.2,#N/A
4/3/2018,6853.84,380.54,#N/A,118.41,170.1,299.85,#N/A,206.18,712.88,#N/A
4/2/2018,7456.11,416.89,#N/A,134.47,189.54,339.85,#N/A,193.89,662.77,#N/A
4/1/2018,7083.8,386.42,#N/A,119.31,177.51,311.81,#N/A,182.48,643.03,#N/A
3/31/2018,6844.23,379.61,#N/A,115.22,175.51,291.53,#N/A,185.54,685.25,#N/A
3/30/2018,6973.53,396.46,#N/A,116.61,179.56,305.76,#N/A,189.89,697.01,#N/A
3/29/2018,6890.52,394.64,#N/A,118.6,172.36,311.12,#N/A,186.83,714.27,#N/A
3/28/2018,7165.7,385.97,#N/A,114.68,176.86,329.28,#N/A,210.86,860.52,#N/A
3/27/2018,7954.48,446.28,#N/A,131.75,199.16,351.26,#N/A,216.35,876.33,#N/A
3/26/2018,7833.04,450.12,#N/A,135.78,187.93,354.75,#N/A,225.35,919.25,#N/A
3/25/2018,8209.4,489.95,#N/A,149.22,197.18,390.87,#N/A,239.36,966.88,#N/A
3/24/2018,8495.78,524.29,#N/A,160.08,211.78,411.79,#N/A,243.33,982.3,#N/A
3/23/2018,8668.12,526.44,#N/A,159.63,209.16,424.61,#N/A,256.87,1019.43,#N/A
3/22/2018,8879.62,539.62,#N/A,167.83,213.91,427.46,#N/A,249.26,1011.52,#N/A
3/21/2018,8728.47,539.7,#N/A,163.67,212.71,411.36,#N/A,260.07,1033.45,#N/A
3/20/2018,8929.28,561.73,#N/A,169.05,218.63,434.51,#N/A,259.24,1059.12,#N/A
3/19/2018,8913.47,557.17,#N/A,168.82,223.74,428.88,#N/A,252.62,994.67,#N/A
3/18/2018,8630.65,556.73,#N/A,161.14,216.77,409.32,#N/A,244.38,938.11,#N/A
3/17/2018,8223.68,538.64,#N/A,154.07,209.63,394.15,#N/A,220.48,949.78,#N/A
3/16/2018,7916.88,552.78,#N/A,152.97,197.91,387.28,#N/A,236.75,977.03,#N/A
3/15/2018,8338.35,601.67,#N/A,165.45,215.7,425.52,#N/A,242.99,943.64,#N/A
3/14/2018,8300.86,611.3,#N/A,164.48,213.31,418.24,#N/A,250.68,949.47,#N/A
3/13/2018,8269.81,614.29,#N/A,161.1,215.56,426.26,#N/A,284.37,1064.03,#N/A
3/12/2018,9194.85,690.83,#N/A,175.78,248.07,487.37,#N/A,291.69,1051.28,#N/A
3/11/2018,9205.12,699.83,#N/A,178.23,259.42,501.3,#N/A,309.7,1145.17,#N/A
3/10/2018,9578.63,723.34,#N/A,188.95,282.35,531.8,#N/A,288.51,1005.93,#N/A
3/9/2018,8866,686.89,#N/A,177.73,257.04,484.35,#N/A,310.95,1067.02,#N/A
3/8/2018,9337.55,728.92,#N/A,187.17,288.09,499.5,#N/A,318.39,1040.21,#N/A
3/7/2018,9395.01,704.6,#N/A,176.51,278.64,493.82,#N/A,347.58,1092.16,#N/A
3/6/2018,9965.57,752.83,#N/A,185.84,339.15,513.74,#N/A,384.43,1206.04,#N/A
3/5/2018,10779.9,816.95,#N/A,196.6,346.4,578.51,#N/A,391.87,1268.03,#N/A
3/4/2018,11573.3,853.68,#N/A,211.18,373.25,614.58,#N/A,409.29,1289.08,#N/A
3/3/2018,11512.6,866.68,#N/A,213.8,368.97,620.48,#N/A,387.67,1270.38,#N/A
3/2/2018,11489.7,857.22,#N/A,210.64,352.95,610.52,#N/A,387.84,1275.18,#N/A
3/1/2018,11086.4,856.85,#N/A,212.56,344.73,603.63,#N/A,400.28,1291.92,#N/A
2/28/2018,10951,872.2,#N/A,209.75,314.04,617.53,#N/A,382.03,1204.16,#N/A
2/27/2018,10397.9,855.2,#N/A,202.9,285.7,584.29,#N/A,408.97,1246.66,#N/A
2/26/2018,10725.6,878.27,#N/A,216.6,302.54,615.85,#N/A,404.24,1250.56,#N/A
2/25/2018,10366.7,869.32,#N/A,220.96,293.61,621.27,#N/A,391.25,1178.1,#N/A
2/24/2018,9664.73,844.81,#N/A,220.48,281.02,591.69,#N/A,392.28,1193.27,#N/A
2/23/2018,9813.07,840.52,#N/A,209.42,273.79,595.01,#N/A,416.32,1270.71,#N/A
2/22/2018,10301.1,864.19,#N/A,209.31,285.71,631.66,#N/A,397.79,1219.49,#N/A
2/21/2018,10005,812.84,#N/A,195.31,282.76,632.96,#N/A,434.8,1308.46,#N/A
2/20/2018,10690.4,849.97,#N/A,213.35,322.61,670.39,#N/A,438.57,1418.73,#N/A
2/19/2018,11403.7,895.37,#N/A,232.85,304.4,685.04,#N/A,472.97,1534.77,#N/A
2/18/2018,11225.3,943.86,#N/A,223.06,316.49,728.73,#N/A,451.02,1487.46,#N/A
2/17/2018,10551.8,923.92,#N/A,215.74,300.12,689.28,#N/A,490.84,1551.39,#N/A
2/16/2018,11112.7,974.11,#N/A,229.46,325.67,742.16,#N/A,481.52,1552.2,#N/A
2/15/2018,10233.9,944.21,#N/A,230.12,296.48,698.86,#N/A,486.75,1375.81,#N/A
2/14/2018,10166.4,936.98,#N/A,225.43,303.25,703.86,#N/A,483.79,1362.27,#N/A
2/13/2018,9494.63,923.56,#N/A,213.36,276.66,678.98,#N/A,447.13,1231.98,#N/A
2/12/2018,8598.31,845.26,#N/A,159.55,234.69,595.47,#N/A,462.24,1283.91,#N/A
2/11/2018,8926.57,868.71,#N/A,161.57,247.57,620.56,#N/A,434.16,1217.64,#N/A
2/10/2018,8129.97,814.66,#N/A,148.99,229.49,580.02,#N/A,483.42,1257.31,#N/A
2/9/2018,8621.9,860.41,#N/A,155.59,250.03,634.1,#N/A,475.72,1312.11,#N/A
2/8/2018,8736.98,883.86,#N/A,163.95,260.43,637.82,#N/A,435.91,1284.56,#N/A
2/7/2018,8265.59,817.81,#N/A,149.47,247.22,605.01,#N/A,354.35,957.96,#N/A
2/6/2018,7621.3,757.07,#N/A,138.2,207.27,521.99,#N/A,372.39,974.53,#N/A
2/5/2018,7754,793.12,#N/A,142.99,212.29,528.5,#N/A,303.61,887.41,#N/A
2/4/2018,6955.27,697.95,#N/A,125.33,179.49,451.43,#N/A,346.91,1165.38,#N/A
2/3/2018,8277.01,834.68,#N/A,148.02,221.05,549.96,#N/A,388.55,1272.5,#N/A
2/2/2018,9174.91,964.02,#N/A,160.25,251.59,637.37,#N/A,383.55,1191.14,#N/A
2/1/2018,8830.75,915.78,#N/A,131.38,235.63,586.88,#N/A,400.74,1274.35,#N/A
1/31/2018,9170.54,1036.79,#N/A,142.3,240.96,617.04,#N/A,397.88,1486.89,#N/A
1/30/2018,10221.1,1118.31,#N/A,163.35,272.89,697.46,#N/A,383.47,1470.55,#N/A
1/29/2018,10106.3,1071.13,#N/A,165.28,274.02,676.91,#N/A,448.61,1657.14,#N/A
1/28/2018,11296.4,1182.36,#N/A,181.66,316.63,767.69,#N/A,471.99,1746.25,#N/A
1/27/2018,11786.3,1246.01,#N/A,193.87,332.17,812.24,#N/A,451.69,1628.63,#N/A
1/26/2018,11440.7,1107.07,#N/A,180.89,321.36,773.84,#N/A,456.94,1603.9,#N/A
1/25/2018,11171.4,1055.17,#N/A,176.73,323.68,782.41,#N/A,472.97,1642.12,#N/A
1/24/2018,11259.4,1056.03,#N/A,180.27,317.1,795.66,#N/A,451.73,1639.13,#N/A
1/23/2018,11359.4,1058.78,#N/A,179.99,317.4,775.11,#N/A,442,1621.46,#N/A
1/22/2018,10868.4,986.23,#N/A,177.81,308.46,757.34,#N/A,446.79,1621.92,#N/A
1/21/2018,10931.4,1003.26,#N/A,180.01,315.9,763.2,#N/A,487.02,1776.64,#N/A
1/20/2018,11600.1,1049.58,#N/A,190.42,345.08,818.27,#N/A,557.6,2032.12,#N/A
1/19/2018,12899.2,1155.15,#N/A,211.02,383.79,926.12,#N/A,524.34,1769.62,#N/A
1/18/2018,11607.4,1039.1,#N/A,192.96,364.62,846.16,#N/A,490.08,1756.75,#N/A
1/17/2018,11474.9,1036.28,#N/A,192.84,316.47,835.49,#N/A,496.82,1748.05,#N/A
1/16/2018,11188.6,1014.25,#N/A,186.52,319.19,793.57,#N/A,513.66,1772.07,#N/A
1/15/2018,11490.5,1053.69,#N/A,188.33,320.04,759.61,#N/A,627.99,2401.54,#N/A
1/14/2018,13819.8,1291.92,#N/A,232.77,414.57,939.19,#N/A,675.76,2553.32,#N/A
1/13/2018,13772,1366.77,#N/A,238.68,399.52,1014.07,#N/A,701.58,2685.29,#N/A
1/12/2018,14360.2,1396.42,#N/A,259.19,420.05,1100.26,#N/A,700.81,2620.99,#N/A
1/11/2018,13980.6,1273.2,#N/A,236.86,394.78,1054.87,#N/A,646.6,2462.61,#N/A
1/10/2018,13405.8,1154.93,#N/A,229.37,355.59,1007.88,#N/A,721.4,2895.38,#N/A
1/9/2018,14973.3,1255.82,#N/A,250.52,407.74,1106.36,#N/A,672.78,2391.56,#N/A
1/8/2018,14595.4,1299.74,#N/A,247.04,413.33,1111.86,#N/A,695.49,2421.47,#N/A
1/7/2018,15170.1,1148.53,#N/A,255.76,405.07,1087.75,#N/A,880.76,2786.88,#N/A
1/6/2018,16477.6,1153.17,#N/A,288.45,459.33,1285.43,#N/A,764.26,2786.65,#N/A
1/5/2018,17527,1041.68,#N/A,296.45,452.77,1265.03,#N/A,588.85,2584.48,#N/A
1/4/2018,17429.5,997.72,#N/A,249.27,384.94,1152.41,#N/A,595.19,2430.18,#N/A
1/3/2018,15599.2,980.92,#N/A,241.37,403.05,1229.79,#N/A,581.89,2608.69,#N/A
1/2/2018,15201,962.72,#N/A,245.37,412.06,1170.74,#N/A,583.51,2711,#N/A
1/1/2018,14982.1,884.44,#N/A,255.68,383.42,1217.72,#N/A,577.19,2432.54,#N/A
12/31/2017,13657.2,772.64,#N/A,229.03,358.99,1053.98,#N/A,505.51,2533.01,#N/A
12/30/2017,14156.4,756.73,#N/A,232.1,349.03,1051.68,#N/A,486.45,2392.41,#N/A
12/29/2017,12952.2,717.26,#N/A,218.96,330.8,1011.47,#N/A,571.9,2779.95,#N/A
12/28/2017,14656.2,753.59,#N/A,245.5,377.37,1147.95,#N/A,507.27,2566.64,#N/A
12/27/2017,14606.5,737.02,#N/A,249.93,378.9,1160.57,#N/A,554.07,2889.52,#N/A
12/26/2017,15838.5,762.84,#N/A,272.17,421.85,1189.89,#N/A,573.98,3108.89,#N/A
12/25/2017,16099.8,773.84,#N/A,286.5,381.54,1222.83,#N/A,558.84,2954.69,#N/A
12/24/2017,14026.6,765.83,#N/A,273.39,360.78,1175.89,#N/A,532.5,2903.12,#N/A
12/23/2017,13925.8,694.15,#N/A,275.98,337.06,1184.69,#N/A,594.61,3257.08,#N/A
12/22/2017,14699.2,719.39,#N/A,288.27,382.04,1275.5,#N/A,536.68,2696.69,#N/A
12/21/2017,13831.8,674.86,#N/A,264.93,346.11,1179.01,#N/A,651.49,3267.17,#N/A
12/20/2017,15802.9,821.06,#N/A,317.46,417.98,1434.82,#N/A,675.55,3923.07,#N/A
12/19/2017,16624.6,819.09,#N/A,314.62,469.2,1550.85,#N/A,613.91,2805.89,#N/A
12/18/2017,17776.7,826.82,#N/A,350.25,377.24,1186.63,#N/A,596.16,2196.64,#N/A
12/17/2017,19114.2,794.65,#N/A,358.34,381.51,1167.12,#N/A,537.18,1862.88,#N/A
12/16/2017,19140.8,719.97,#N/A,318.72,351.37,1105.92,#N/A,469.64,1801.88,#N/A
12/15/2017,19497.4,696.21,#N/A,298.97,327.32,1001.51,#N/A,467.15,1815.43,#N/A
12/14/2017,17706.9,684.45,#N/A,299.78,312.32,900.52,#N/A,510.91,1966.14,#N/A
12/13/2017,16564,695.82,#N/A,279.33,325.21,941.1,#N/A,414.69,1607.65,#N/A
12/12/2017,16408.2,702.77,#N/A,302.6,305.74,886.89,#N/A,373.03,1615.03,#N/A
12/11/2017,17415.4,651.43,#N/A,316.16,308.07,932.03,#N/A,319.96,1423.38,#N/A
12/10/2017,16936.8,515.14,#N/A,214.2,279.67,765.4,#N/A,291.1,1323.07,#N/A
12/9/2017,15455.4,441.72,#N/A,148.66,245.33,688.67,#N/A,316.63,1410.06,#N/A
12/8/2017,15178.2,473.5,#N/A,155.24,262.53,723.61,#N/A,328.08,1464.13,#N/A
12/7/2017,16569.4,456.03,#N/A,124.85,276.74,726.67,#N/A,308.39,1330.93,#N/A
12/6/2017,17899.7,434.41,#N/A,98.29,280.86,697.9,#N/A,338.87,1430.1,#N/A
12/5/2017,14291.5,428.59,#N/A,100.35,278.68,700.07,#N/A,323.39,1501.85,#N/A
12/4/2017,11916.7,463.28,#N/A,102.4,269.48,756.36,#N/A,330.51,1576.92,#N/A
12/3/2017,11657.2,470.2,#N/A,104.24,210.24,774.01,#N/A,322.81,1559.93,#N/A
12/2/2017,11323.2,465.85,#N/A,101.26,200.05,768.88,#N/A,329.3,1434.98,#N/A
12/1/2017,11074.6,463.45,#N/A,100.28,203.03,778.43,#N/A,335.98,1462.68,#N/A
11/30/2017,10975.6,466.54,#N/A,99,190.94,797.53,#N/A,308.49,1389.78,#N/A
11/29/2017,10233.6,447.11,#N/A,88.33,180.14,786.93,#N/A,306.07,1359.71,#N/A
11/28/2017,9888.61,427.52,#N/A,85.57,168.15,677.4,#N/A,371.24,1546.18,#N/A
11/27/2017,10058.8,472.9,#N/A,96.03,203.21,626.42,#N/A,347.51,1622.57,#N/A
11/26/2017,9818.35,480.36,#N/A,91.6,173.39,632.3,#N/A,340.14,1735.66,#N/A
11/25/2017,9330.55,471.33,#N/A,85.93,163.37,621.62,#N/A,344.7,1571.27,#N/A
11/24/2017,8790.92,466.28,#N/A,88.82,168.44,643.57,#N/A,346.36,1648.51,#N/A
11/23/2017,8253.69,474.91,#N/A,77.97,160.03,566.64,#N/A,311.55,1683.81,#N/A
11/22/2017,8038.77,410.17,#N/A,73.22,158.61,566.68,#N/A,319.73,1303.31,#N/A
11/21/2017,8253.55,380.65,#N/A,71.89,165.95,578.85,#N/A,290.64,1176.97,#N/A
11/20/2017,8071.26,360.4,#N/A,70.03,141.74,494.21,#N/A,302.17,1236.01,#N/A
11/19/2017,8200.64,366.73,#N/A,72.25,135.76,486.54,#N/A,299.33,1172.05,#N/A
11/18/2017,8036.49,354.39,#N/A,71.59,129.48,442.31,#N/A,298.15,1254.53,#N/A
11/17/2017,7790.15,347.61,#N/A,69.64,130.8,454.74,#N/A,291.19,1185.48,#N/A
11/16/2017,7708.99,332.39,#N/A,67.57,126.7,424.98,#N/A,294.91,900.78,#N/A
11/15/2017,7871.69,330.92,#N/A,71.06,120.31,418.18,#N/A,290.57,1212.4,#N/A
11/14/2017,7315.54,333.36,#N/A,63.82,121.37,424.41,#N/A,271.44,1273.53,#N/A
11/13/2017,6635.75,337.63,#N/A,62.68,122.35,427.54,#N/A,265.45,1353.99,#N/A
11/12/2017,6559.49,316.72,#N/A,61.4,123.4,427.37,#N/A,288.67,1388.86,#N/A
11/11/2017,5950.07,307.91,#N/A,59.01,123.86,536.12,#N/A,253.6,1340.45,#N/A
11/10/2017,6357.6,314.68,#N/A,62.3,119.62,346.06,#N/A,237.88,1007.42,#N/A
11/9/2017,6618.14,299.25,#N/A,59.26,105.59,329.57,#N/A,262,654.3,#N/A
11/8/2017,7143.58,320.88,#N/A,64.27,120.78,326.01,#N/A,250.6,622.46,#N/A
11/7/2017,7459.69,309.07,#N/A,62.57,113.32,316.33,#N/A,240.87,616.3,#N/A
11/6/2017,7144.38,294.66,#N/A,61.3,99.76,293.38,#N/A,228.7,602.65,#N/A
11/5/2017,7022.76,298.89,#N/A,55.17,102.92,275.68,#N/A,225.35,630.7,#N/A
11/4/2017,7407.41,296.26,#N/A,54.75,86.35,273.17,#N/A,230.39,620.45,#N/A
11/3/2017,7379.95,300.47,#N/A,55.04,87.3,274.68,#N/A,232.63,625.32,#N/A
11/2/2017,7207.76,305.71,#N/A,56.18,87.99,278.59,#N/A,218.16,587.22,#N/A
11/1/2017,7078.5,287.43,#N/A,54.74,83.76,265.3,#N/A,222.41,531.83,#N/A
10/31/2017,6767.31,291.69,#N/A,53.18,85.72,271.56,#N/A,233.01,439.05,#N/A
10/30/2017,6468.4,305.88,#N/A,55.75,87.64,279.15,#N/A,241.22,448.23,#N/A
10/29/2017,6130.53,307.75,#N/A,56.39,88.84,285.95,#N/A,234.33,451.92,#N/A
10/28/2017,6153.85,305.09,#N/A,57.11,88.65,283.93,#N/A,231.07,423.35,#N/A
10/27/2017,5753.09,296.3,#N/A,54.69,86.31,275.68,#N/A,244.52,367.57,#N/A
10/26/2017,5780.9,297.42,#N/A,55.33,86.75,280.48,#N/A,233.67,338.2,#N/A
10/25/2017,5904.83,296.53,#N/A,55.74,88.58,286.14,#N/A,217.69,332.13,#N/A
10/24/2017,5750.8,297.92,#N/A,56.49,88.13,289.14,#N/A,216.04,326.89,#N/A
10/23/2017,5526.64,298.33,#N/A,55.96,88.4,293.2,#N/A,206.52,315.6,#N/A
10/22/2017,5930.32,286.95,#N/A,54.92,85.21,284.23,#N/A,213.73,331.66,#N/A
10/21/2017,6008.42,295.45,#N/A,56.81,86.58,275.7,#N/A,212.46,323.36,#N/A
10/20/2017,6031.6,300.19,#N/A,58.2,88.12,277.86,#N/A,222.52,327.44,#N/A
10/19/2017,6011.45,304.01,#N/A,60.33,90.54,289.19,#N/A,230.07,330.81,#N/A
10/18/2017,5708.52,308.09,#N/A,59.74,88.62,295.47,#N/A,229.3,339.17,#N/A
10/17/2017,5590.69,314.32,#N/A,60.73,89.54,297.27,#N/A,231.28,371.73,#N/A
10/16/2017,5605.51,317.08,#N/A,59.48,91.28,299.89,#N/A,233.01,313.64,#N/A
10/15/2017,5725.59,333.38,#N/A,64.62,95.9,302.21,#N/A,232.63,314.95,#N/A
10/14/2017,5678.19,336.6,#N/A,65.47,94.87,309.51,#N/A,240.89,321.96,#N/A
10/13/2017,5831.79,339.63,#N/A,63.95,100.23,316.7,#N/A,240.05,321.46,#N/A
10/12/2017,5647.21,338.76,#N/A,59.43,95.13,310.38,#N/A,227,313.21,#N/A
10/11/2017,5446.91,304.14,#N/A,60.11,87.09,291.91,#N/A,236.13,314.9,#N/A
10/10/2017,4826.48,303.46,#N/A,50.89,87.42,298.4,#N/A,235.65,321.59,#N/A
10/9/2017,4781.99,299.87,#N/A,50.72,86.82,291.27,#N/A,229.49,314.16,#N/A
10/8/2017,4772.02,297.39,#N/A,50.16,85.49,283.67,#N/A,241.06,342.21,#N/A
10/7/2017,4610.48,308.61,#N/A,53.14,89.77,302.48,#N/A,253.98,360.78,#N/A
10/6/2017,4426.89,311.12,#N/A,52.58,91.7,310.49,#N/A,257.61,363.01,#N/A
10/5/2017,4370.81,308.59,#N/A,52.12,91.19,306.88,#N/A,254.82,355.75,#N/A
10/4/2017,4328.41,295.86,#N/A,51.67,91.86,305.4,#N/A,237.91,358.45,#N/A
10/3/2017,4229.36,292.66,#N/A,51.4,90.41,305.46,#N/A,252.94,404.18,#N/A
10/2/2017,4317.48,292.46,#N/A,52.35,92.96,296.23,#N/A,257.6,421.19,#N/A
10/1/2017,4409.32,297.48,#N/A,53.38,91.54,308.68,#N/A,263.94,415.15,#N/A
9/30/2017,4403.74,302.34,#N/A,54.54,93.22,315.8,#N/A,277.53,432.63,#N/A
9/29/2017,4338.71,301.46,#N/A,55.14,95.76,327.14,#N/A,290.12,436.77,#N/A
9/28/2017,4163.07,291.47,#N/A,52.62,94.5,327.7,#N/A,310.6,447.81,#N/A
9/27/2017,4174.73,299.15,#N/A,54.09,97.23,338.25,#N/A,285.36,457.31,#N/A
9/26/2017,4200.67,306.47,#N/A,56.28,101.04,346.43,#N/A,231.47,441.83,#N/A
9/25/2017,3892.35,287.44,#N/A,51.55,93.13,339.1,#N/A,230.77,445.8,#N/A
9/24/2017,3926.07,292.33,#N/A,51.58,93.64,345.09,#N/A,205.63,421.03,#N/A
9/23/2017,3682.84,282.48,#N/A,47.62,89.5,331.85,#N/A,204.21,428.5,#N/A
9/22/2017,3792.4,286.17,#N/A,49.27,91.85,350.79,#N/A,195.84,415.09,#N/A
9/21/2017,3630.7,264.31,#N/A,48.09,88.17,346.58,#N/A,175.65,416.26,#N/A
